# SYNTHETIC DATA - NOT A REAL CLIENT. Acme Widgets LLC, tax year 2025, ship-to state sales. Lines starting with # are comments.
transaction_id,date,ship_to_state,amount_usd,channel
TXN-01703,2025-07-19,TX,757.67,website
TXN-01704,2025-07-20,CA,737.68,website
TXN-01705,2025-07-20,CA,988.09,website
TXN-01706,2025-07-20,CO,672.48,website
TXN-01707,2025-07-20,CO,718.57,website
TXN-01708,2025-07-20,CO,923.13,website
TXN-01709,2025-07-20,CO,1261.57,website
TXN-01710,2025-07-20,NY,1809.31,website
TXN-01711,2025-07-20,TX,412.14,website
TXN-01712,2025-07-21,CO,543.94,website
TXN-01713,2025-07-21,CO,673.97,wholesale
TXN-01714,2025-07-21,CO,789.14,website
TXN-01715,2025-07-21,CO,878.98,website
TXN-01716,2025-07-21,CO,1157.45,website
TXN-01717,2025-07-21,TX,950.65,website
TXN-01718,2025-07-22,CO,726.63,wholesale
TXN-01719,2025-07-22,CO,1077.79,wholesale
TXN-01720,2025-07-22,CO,1195.61,wholesale
TXN-01721,2025-07-22,CO,1230.49,website
TXN-01722,2025-07-22,TX,371.50,website
TXN-01723,2025-07-22,TX,987.52,wholesale
TXN-01724,2025-07-23,CA,953.20,website
TXN-01725,2025-07-23,CO,998.29,wholesale
TXN-01726,2025-07-23,CO,1181.15,website
TXN-01727,2025-07-23,CO,1335.30,wholesale
TXN-01728,2025-07-23,TX,409.17,website
TXN-01729,2025-07-23,TX,770.15,marketplace
TXN-01730,2025-07-23,TX,940.21,website
TXN-01731,2025-07-23,WA,585.69,website
TXN-01732,2025-07-24,CA,396.32,wholesale
TXN-01733,2025-07-24,CO,919.64,marketplace
TXN-01734,2025-07-24,CO,1053.46,wholesale
TXN-01735,2025-07-24,CO,1064.71,wholesale
TXN-01736,2025-07-24,NY,835.38,website
TXN-01737,2025-07-24,TX,799.72,website
TXN-01738,2025-07-24,TX,954.04,marketplace
TXN-01739,2025-07-25,CO,721.58,wholesale
TXN-01740,2025-07-25,CO,805.93,website
TXN-01741,2025-07-25,CO,886.32,marketplace
TXN-01742,2025-07-25,TX,431.78,marketplace
TXN-01743,2025-07-25,TX,582.28,website
TXN-01744,2025-07-25,TX,853.56,website
TXN-01745,2025-07-25,WA,781.06,website
TXN-01746,2025-07-26,CA,977.62,website
TXN-01747,2025-07-26,CO,1059.61,website
TXN-01748,2025-07-26,CO,1335.41,wholesale
TXN-01749,2025-07-26,TX,396.71,website
TXN-01750,2025-07-26,TX,899.97,website
TXN-01751,2025-07-27,CO,958.48,wholesale
TXN-01752,2025-07-27,CO,1322.41,website
TXN-01753,2025-07-27,TX,403.91,marketplace
TXN-01754,2025-07-27,TX,600.27,wholesale
TXN-01755,2025-07-27,WA,404.03,website
TXN-01756,2025-07-28,CA,851.96,wholesale
TXN-01757,2025-07-28,CA,892.56,wholesale
TXN-01758,2025-07-28,CO,458.17,wholesale
TXN-01759,2025-07-28,CO,570.84,marketplace
TXN-01760,2025-07-28,CO,680.79,website
TXN-01761,2025-07-28,CO,1068.34,wholesale
TXN-01762,2025-07-28,CO,1312.21,website
TXN-01763,2025-07-28,TX,485.90,website
TXN-01764,2025-07-28,WA,296.53,wholesale
TXN-01765,2025-07-28,WA,622.78,wholesale
TXN-01766,2025-07-28,WA,785.91,website
TXN-01767,2025-07-29,CO,462.36,website
TXN-01768,2025-07-29,CO,496.16,website
TXN-01769,2025-07-29,CO,518.42,website
TXN-01770,2025-07-29,CO,631.69,wholesale
TXN-01771,2025-07-29,CO,881.50,wholesale
TXN-01772,2025-07-29,CO,1169.69,marketplace
TXN-01773,2025-07-29,CO,1214.17,wholesale
TXN-01774,2025-07-29,TX,584.54,wholesale
TXN-01775,2025-07-29,TX,756.22,website
TXN-01776,2025-07-29,TX,999.01,website
TXN-01777,2025-07-30,CA,530.04,website
TXN-01778,2025-07-30,CO,852.71,website
TXN-01779,2025-07-30,CO,1149.02,website
TXN-01780,2025-07-30,TX,386.05,website
TXN-01781,2025-07-30,TX,584.44,website
TXN-01782,2025-07-31,CA,736.13,website
TXN-01783,2025-07-31,CO,607.51,website
TXN-01784,2025-07-31,CO,848.01,website
TXN-01785,2025-07-31,WA,275.60,website
TXN-01786,2025-08-01,CO,654.44,website
TXN-01787,2025-08-01,CO,1244.85,marketplace
TXN-01788,2025-08-01,TX,725.74,website
TXN-01789,2025-08-01,WA,336.00,website
TXN-01790,2025-08-02,CO,730.99,wholesale
TXN-01791,2025-08-02,CO,942.27,website
TXN-01792,2025-08-02,CO,1151.61,wholesale
TXN-01793,2025-08-02,CO,1250.08,website
TXN-01794,2025-08-02,CO,1280.70,marketplace
TXN-01795,2025-08-02,TX,615.77,wholesale
TXN-01796,2025-08-03,CO,552.91,website
TXN-01797,2025-08-03,FL,949.61,website
TXN-01798,2025-08-03,TX,353.08,website
TXN-01799,2025-08-03,TX,461.50,website
TXN-01800,2025-08-03,WA,281.92,wholesale
TXN-01801,2025-08-04,CA,475.93,wholesale
TXN-01802,2025-08-04,CA,803.40,website
TXN-01803,2025-08-04,CO,446.81,website
TXN-01804,2025-08-04,CO,520.83,website
TXN-01805,2025-08-04,CO,700.60,marketplace
TXN-01806,2025-08-04,CO,779.83,website
TXN-01807,2025-08-04,CO,806.49,marketplace
TXN-01808,2025-08-04,CO,1136.77,wholesale
TXN-01809,2025-08-04,CO,1137.54,wholesale
TXN-01810,2025-08-04,CO,1292.71,wholesale
TXN-01811,2025-08-04,TX,555.94,wholesale
TXN-01812,2025-08-04,TX,639.39,website
TXN-01813,2025-08-04,TX,652.93,website
TXN-01814,2025-08-04,TX,919.44,wholesale
TXN-01815,2025-08-05,CA,954.01,wholesale
TXN-01816,2025-08-05,CO,626.53,website
TXN-01817,2025-08-05,CO,738.92,website
TXN-01818,2025-08-05,CO,920.04,website
TXN-01819,2025-08-05,CO,989.56,website
TXN-01820,2025-08-05,CO,1040.51,wholesale
TXN-01821,2025-08-05,NY,1904.43,website
TXN-01822,2025-08-05,TX,561.64,wholesale
TXN-01823,2025-08-05,TX,659.66,website
TXN-01824,2025-08-05,TX,914.51,wholesale
TXN-01825,2025-08-06,CA,408.56,wholesale
TXN-01826,2025-08-06,CO,634.90,website
TXN-01827,2025-08-06,CO,747.51,website
TXN-01828,2025-08-06,CO,1164.09,website
TXN-01829,2025-08-06,CO,1231.84,website
TXN-01830,2025-08-06,CO,1279.39,website
TXN-01831,2025-08-06,TX,371.79,website
TXN-01832,2025-08-06,TX,602.47,marketplace
TXN-01833,2025-08-06,TX,877.61,website
TXN-01834,2025-08-06,TX,881.67,wholesale
TXN-01835,2025-08-07,CO,834.38,website
TXN-01836,2025-08-07,CO,978.99,wholesale
TXN-01837,2025-08-07,CO,1041.10,website
TXN-01838,2025-08-07,CO,1050.23,website
TXN-01839,2025-08-07,CO,1161.68,website
TXN-01840,2025-08-08,CA,397.87,website
TXN-01841,2025-08-08,CA,690.01,website
TXN-01842,2025-08-08,CA,979.65,website
TXN-01843,2025-08-08,CO,647.04,website
TXN-01844,2025-08-08,CO,654.81,website
TXN-01845,2025-08-08,CO,747.53,website
TXN-01846,2025-08-08,CO,1034.25,website
TXN-01847,2025-08-08,CO,1107.13,wholesale
TXN-01848,2025-08-08,TX,399.14,website
TXN-01849,2025-08-08,TX,591.15,website
TXN-01850,2025-08-08,TX,594.72,website
TXN-01851,2025-08-09,CA,722.27,wholesale
TXN-01852,2025-08-09,CA,1055.95,website
TXN-01853,2025-08-09,CO,654.82,website
TXN-01854,2025-08-09,TX,879.92,website
TXN-01855,2025-08-09,WA,570.96,wholesale
TXN-01856,2025-08-10,CO,577.64,website
TXN-01857,2025-08-10,CO,593.94,wholesale
TXN-01858,2025-08-10,CO,937.81,website
TXN-01859,2025-08-10,CO,1078.13,website
TXN-01860,2025-08-10,CO,1294.83,website
TXN-01861,2025-08-10,NY,777.57,marketplace
TXN-01862,2025-08-10,TX,687.99,website
TXN-01863,2025-08-10,WA,498.27,website
TXN-01864,2025-08-11,CA,674.16,website
TXN-01865,2025-08-11,CO,462.21,website
TXN-01866,2025-08-11,CO,1162.80,website
TXN-01867,2025-08-11,CO,1202.31,marketplace
TXN-01868,2025-08-11,TX,602.59,wholesale
TXN-01869,2025-08-11,TX,652.87,website
TXN-01870,2025-08-11,TX,696.47,wholesale
TXN-01871,2025-08-11,TX,935.30,website
TXN-01872,2025-08-11,WA,364.45,website
TXN-01873,2025-08-11,WA,371.92,website
TXN-01874,2025-08-12,CA,674.14,website
TXN-01875,2025-08-12,CA,903.01,website
TXN-01876,2025-08-12,CO,745.61,wholesale
TXN-01877,2025-08-12,CO,815.05,wholesale
TXN-01878,2025-08-12,CO,1203.61,website
TXN-01879,2025-08-12,CO,1221.91,wholesale
TXN-01880,2025-08-12,TX,610.51,website
TXN-01881,2025-08-12,TX,610.95,website
TXN-01882,2025-08-12,TX,744.00,marketplace
TXN-01883,2025-08-12,TX,784.62,wholesale
TXN-01884,2025-08-12,TX,1005.68,wholesale
TXN-01885,2025-08-13,CA,592.34,website
TXN-01886,2025-08-13,CO,825.40,website
TXN-01887,2025-08-13,CO,857.28,website
TXN-01888,2025-08-13,CO,932.20,website
TXN-01889,2025-08-13,CO,1049.92,website
TXN-01890,2025-08-13,TX,628.67,website
TXN-01891,2025-08-13,TX,904.78,wholesale
TXN-01892,2025-08-14,CA,873.75,website
TXN-01893,2025-08-14,CA,918.59,website
TXN-01894,2025-08-14,CA,996.43,website
TXN-01895,2025-08-14,CA,1005.46,website
TXN-01896,2025-08-14,CO,574.91,website
TXN-01897,2025-08-14,CO,875.84,wholesale
TXN-01898,2025-08-14,CO,996.24,website
TXN-01899,2025-08-14,CO,1006.34,website
TXN-01900,2025-08-14,CO,1011.93,website
TXN-01901,2025-08-14,CO,1020.57,website
TXN-01902,2025-08-14,CO,1082.44,website
TXN-01903,2025-08-14,NY,1329.93,website
TXN-01904,2025-08-14,TX,762.81,wholesale
TXN-01905,2025-08-14,TX,888.88,website
TXN-01906,2025-08-14,TX,931.63,wholesale
TXN-01907,2025-08-14,WA,498.86,wholesale
TXN-01908,2025-08-14,WA,572.51,wholesale
TXN-01909,2025-08-15,CO,1117.48,website
TXN-01910,2025-08-15,CO,1226.21,website
TXN-01911,2025-08-15,TX,430.80,website
TXN-01912,2025-08-15,TX,782.59,wholesale
TXN-01913,2025-08-15,WA,363.31,website
TXN-01914,2025-08-16,CA,1007.14,wholesale
TXN-01915,2025-08-16,CO,506.64,website
TXN-01916,2025-08-16,CO,640.05,website
TXN-01917,2025-08-16,TX,503.26,wholesale
TXN-01918,2025-08-17,CA,846.79,marketplace
TXN-01919,2025-08-17,CO,886.94,marketplace
TXN-01920,2025-08-17,CO,925.08,website
TXN-01921,2025-08-17,TX,458.97,marketplace
TXN-01922,2025-08-17,TX,602.58,website
TXN-01923,2025-08-17,TX,897.05,wholesale
TXN-01924,2025-08-17,WA,345.98,website
TXN-01925,2025-08-18,CA,389.36,wholesale
TXN-01926,2025-08-18,CA,804.04,website
TXN-01927,2025-08-18,CO,752.78,website
TXN-01928,2025-08-18,CO,1235.77,wholesale
TXN-01929,2025-08-18,TX,455.23,wholesale
TXN-01930,2025-08-18,TX,495.79,marketplace
TXN-01931,2025-08-18,TX,646.62,website
TXN-01932,2025-08-18,TX,976.88,website
TXN-01933,2025-08-18,WA,284.06,website
TXN-01934,2025-08-19,CA,870.26,website
TXN-01935,2025-08-19,CA,984.59,wholesale
TXN-01936,2025-08-19,CO,557.17,marketplace
TXN-01937,2025-08-19,CO,675.61,website
TXN-01938,2025-08-19,CO,803.32,website
TXN-01939,2025-08-19,CO,1188.14,website
TXN-01940,2025-08-19,FL,752.55,website
TXN-01941,2025-08-19,TX,768.90,wholesale
TXN-01942,2025-08-19,TX,814.18,wholesale
TXN-01943,2025-08-19,TX,834.42,marketplace
TXN-01944,2025-08-19,TX,852.29,website
TXN-01945,2025-08-19,TX,875.65,website
TXN-01946,2025-08-19,TX,1011.85,website
TXN-01947,2025-08-20,CO,486.13,wholesale
TXN-01948,2025-08-20,CO,556.89,website
TXN-01949,2025-08-20,CO,797.44,website
TXN-01950,2025-08-20,CO,850.00,website
TXN-01951,2025-08-20,CO,898.73,website
TXN-01952,2025-08-20,CO,1163.29,wholesale
TXN-01953,2025-08-20,TX,459.10,website
TXN-01954,2025-08-20,TX,686.41,wholesale
TXN-01955,2025-08-20,TX,894.57,wholesale
TXN-01956,2025-08-20,WA,503.07,website
TXN-01957,2025-08-21,CA,507.69,wholesale
TXN-01958,2025-08-21,CA,905.40,website
TXN-01959,2025-08-21,CA,1049.36,wholesale
TXN-01960,2025-08-21,CO,516.00,wholesale
TXN-01961,2025-08-21,CO,887.21,website
TXN-01962,2025-08-21,CO,996.26,website
TXN-01963,2025-08-21,CO,1025.78,website
TXN-01964,2025-08-21,TX,428.45,marketplace
TXN-01965,2025-08-21,TX,432.10,website
TXN-01966,2025-08-21,TX,693.82,wholesale
TXN-01967,2025-08-22,CA,490.85,website
TXN-01968,2025-08-22,CA,736.04,wholesale
TXN-01969,2025-08-22,CO,779.45,wholesale
TXN-01970,2025-08-22,CO,941.84,website
TXN-01971,2025-08-22,CO,976.59,website
TXN-01972,2025-08-22,TX,374.38,website
TXN-01973,2025-08-22,TX,399.73,wholesale
TXN-01974,2025-08-22,TX,987.02,website
TXN-01975,2025-08-22,WA,452.11,wholesale
TXN-01976,2025-08-23,CA,389.26,website
TXN-01977,2025-08-23,CA,560.28,wholesale
TXN-01978,2025-08-23,CO,447.01,website
TXN-01979,2025-08-23,CO,493.99,website
TXN-01980,2025-08-23,CO,1121.72,website
TXN-01981,2025-08-23,CO,1189.41,website
TXN-01982,2025-08-23,TX,361.95,website
TXN-01983,2025-08-23,TX,895.82,website
TXN-01984,2025-08-23,WA,632.64,website
TXN-01985,2025-08-24,CO,636.29,website
TXN-01986,2025-08-24,CO,653.78,website
TXN-01987,2025-08-24,CO,726.69,website
TXN-01988,2025-08-24,CO,1175.09,wholesale
TXN-01989,2025-08-24,CO,1214.53,wholesale
TXN-01990,2025-08-24,CO,1246.80,wholesale
TXN-01991,2025-08-24,CO,1290.37,website
TXN-01992,2025-08-24,CO,1290.50,website
TXN-01993,2025-08-24,TX,504.58,website
TXN-01994,2025-08-24,TX,585.41,website
TXN-01995,2025-08-24,TX,866.71,wholesale
TXN-01996,2025-08-25,CA,706.42,website
TXN-01997,2025-08-25,CA,871.05,wholesale
TXN-01998,2025-08-25,CO,555.54,website
TXN-01999,2025-08-25,CO,679.57,website
TXN-02000,2025-08-25,CO,824.64,website
TXN-02001,2025-08-25,CO,1178.31,wholesale
TXN-02002,2025-08-25,TX,696.44,website
TXN-02003,2025-08-25,TX,759.27,marketplace
TXN-02004,2025-08-25,TX,848.40,website
TXN-02005,2025-08-25,TX,865.17,website
TXN-02006,2025-08-25,TX,869.62,wholesale
TXN-02007,2025-08-25,TX,881.65,website
TXN-02008,2025-08-25,TX,906.27,website
TXN-02009,2025-08-26,CA,488.53,website
TXN-02010,2025-08-26,CO,502.31,website
TXN-02011,2025-08-26,CO,675.43,marketplace
TXN-02012,2025-08-26,CO,811.06,wholesale
TXN-02013,2025-08-26,TX,451.07,website
TXN-02014,2025-08-26,TX,936.51,website
TXN-02015,2025-08-26,TX,1004.36,website
TXN-02016,2025-08-26,TX,1006.72,website
TXN-02017,2025-08-26,WA,556.38,website
TXN-02018,2025-08-27,CO,863.07,wholesale
TXN-02019,2025-08-27,CO,1069.26,website
TXN-02020,2025-08-27,NY,1660.74,website
TXN-02021,2025-08-27,TX,793.63,wholesale
TXN-02022,2025-08-27,TX,810.66,website
TXN-02023,2025-08-28,CA,513.94,website
TXN-02024,2025-08-28,CA,604.01,wholesale
TXN-02025,2025-08-28,CO,684.25,website
TXN-02026,2025-08-28,CO,757.55,website
TXN-02027,2025-08-28,CO,888.44,wholesale
TXN-02028,2025-08-28,TX,779.23,website
TXN-02029,2025-08-28,WA,312.17,wholesale
TXN-02030,2025-08-28,WA,394.47,website
TXN-02031,2025-08-29,CO,909.85,wholesale
TXN-02032,2025-08-29,CO,1075.04,website
TXN-02033,2025-08-29,CO,1228.98,website
TXN-02034,2025-08-29,TX,475.93,website
TXN-02035,2025-08-29,WA,316.39,website
TXN-02036,2025-08-29,WA,361.19,website
TXN-02037,2025-08-30,CO,763.47,website
TXN-02038,2025-08-30,CO,945.76,wholesale
TXN-02039,2025-08-30,CO,1307.07,website
TXN-02040,2025-08-30,TX,451.27,website
TXN-02041,2025-08-31,CA,752.60,website
TXN-02042,2025-08-31,CA,887.12,website
TXN-02043,2025-08-31,CO,473.83,wholesale
TXN-02044,2025-08-31,CO,483.50,website
TXN-02045,2025-08-31,CO,570.20,website
TXN-02046,2025-08-31,CO,609.07,website
TXN-02047,2025-08-31,CO,1042.78,wholesale
TXN-02048,2025-08-31,CO,1327.89,website
TXN-02049,2025-08-31,TX,404.13,website
TXN-02050,2025-08-31,TX,632.26,website
TXN-02051,2025-08-31,TX,943.47,website
TXN-02052,2025-09-01,CA,1039.71,wholesale
TXN-02053,2025-09-01,CO,456.18,website
TXN-02054,2025-09-01,CO,512.89,website
TXN-02055,2025-09-01,CO,646.54,wholesale
TXN-02056,2025-09-01,CO,748.74,website
TXN-02057,2025-09-01,TX,676.85,wholesale
TXN-02058,2025-09-01,TX,976.49,wholesale
TXN-02059,2025-09-02,CA,460.76,wholesale
TXN-02060,2025-09-02,CO,936.67,wholesale
TXN-02061,2025-09-02,CO,1061.00,wholesale
TXN-02062,2025-09-02,TX,654.55,website
TXN-02063,2025-09-02,TX,1023.81,website
TXN-02064,2025-09-02,WA,690.35,website
TXN-02065,2025-09-02,WA,716.63,marketplace
TXN-02066,2025-09-03,CA,449.68,website
TXN-02067,2025-09-03,CA,709.96,website
TXN-02068,2025-09-03,CO,701.01,marketplace
TXN-02069,2025-09-03,CO,863.27,website
TXN-02070,2025-09-03,CO,1246.57,marketplace
TXN-02071,2025-09-03,FL,937.41,website
TXN-02072,2025-09-04,CO,453.51,marketplace
TXN-02073,2025-09-04,CO,534.15,website
TXN-02074,2025-09-04,CO,1030.47,website
TXN-02075,2025-09-04,CO,1086.27,wholesale
TXN-02076,2025-09-04,CO,1126.73,website
TXN-02077,2025-09-04,TX,362.00,wholesale
TXN-02078,2025-09-04,TX,495.04,website
TXN-02079,2025-09-04,TX,682.12,website
TXN-02080,2025-09-05,CA,1051.62,website
TXN-02081,2025-09-05,CO,556.93,wholesale
TXN-02082,2025-09-05,CO,603.15,wholesale
TXN-02083,2025-09-05,CO,1186.74,website
TXN-02084,2025-09-05,TX,362.47,website
TXN-02085,2025-09-05,TX,476.83,website
TXN-02086,2025-09-05,TX,705.75,website
TXN-02087,2025-09-05,TX,887.55,website
TXN-02088,2025-09-06,CO,593.36,wholesale
TXN-02089,2025-09-06,CO,869.71,wholesale
TXN-02090,2025-09-06,CO,1042.17,website
TXN-02091,2025-09-06,CO,1187.90,wholesale
TXN-02092,2025-09-06,CO,1299.18,website
TXN-02093,2025-09-06,FL,733.14,website
TXN-02094,2025-09-06,WA,437.92,wholesale
TXN-02095,2025-09-06,WA,553.10,website
TXN-02096,2025-09-07,CA,825.91,wholesale
TXN-02097,2025-09-07,CO,502.53,website
TXN-02098,2025-09-07,CO,570.52,website
TXN-02099,2025-09-07,CO,989.74,website
TXN-02100,2025-09-07,CO,1063.58,website
TXN-02101,2025-09-07,TX,546.66,website
TXN-02102,2025-09-07,TX,797.63,website
TXN-02103,2025-09-07,TX,855.44,website
TXN-02104,2025-09-08,CO,745.38,website
TXN-02105,2025-09-08,CO,891.25,website
TXN-02106,2025-09-08,NY,920.14,website
TXN-02107,2025-09-08,TX,755.93,website
TXN-02108,2025-09-09,CA,764.00,wholesale
TXN-02109,2025-09-09,CA,1032.89,website
TXN-02110,2025-09-09,CO,583.59,website
TXN-02111,2025-09-09,CO,602.31,website
TXN-02112,2025-09-09,CO,848.72,wholesale
TXN-02113,2025-09-09,CO,1156.51,website
TXN-02114,2025-09-09,TX,359.19,wholesale
TXN-02115,2025-09-09,TX,836.54,marketplace
TXN-02116,2025-09-09,TX,952.82,website
TXN-02117,2025-09-10,CA,675.71,website
TXN-02118,2025-09-10,CO,956.71,website
TXN-02119,2025-09-10,CO,1093.55,wholesale
TXN-02120,2025-09-10,CO,1115.96,website
TXN-02121,2025-09-10,CO,1232.50,marketplace
TXN-02122,2025-09-10,TX,523.20,wholesale
TXN-02123,2025-09-10,TX,570.46,website
TXN-02124,2025-09-10,TX,609.45,marketplace
TXN-02125,2025-09-10,TX,704.45,website
TXN-02126,2025-09-10,TX,711.50,website
TXN-02127,2025-09-10,TX,994.27,wholesale
TXN-02128,2025-09-10,WA,380.55,wholesale
TXN-02129,2025-09-11,CA,479.06,website
TXN-02130,2025-09-11,CO,630.13,website
TXN-02131,2025-09-11,CO,865.34,website
TXN-02132,2025-09-11,CO,1049.85,wholesale
TXN-02133,2025-09-11,CO,1313.59,website
TXN-02134,2025-09-11,TX,550.21,website
TXN-02135,2025-09-11,TX,554.33,website
TXN-02136,2025-09-11,TX,640.23,website
TXN-02137,2025-09-11,TX,824.54,website
TXN-02138,2025-09-11,TX,939.85,website
TXN-02139,2025-09-12,CA,416.96,website
TXN-02140,2025-09-12,CA,671.85,website
TXN-02141,2025-09-12,CA,857.10,website
TXN-02142,2025-09-12,CO,811.96,website
TXN-02143,2025-09-12,CO,975.29,website
TXN-02144,2025-09-12,CO,1063.82,website
TXN-02145,2025-09-12,TX,552.29,wholesale
TXN-02146,2025-09-12,TX,635.38,website
TXN-02147,2025-09-12,TX,1026.53,website
TXN-02148,2025-09-12,WA,587.65,marketplace
TXN-02149,2025-09-13,CA,730.95,wholesale
TXN-02150,2025-09-13,CO,447.48,website
TXN-02151,2025-09-13,CO,986.72,wholesale
TXN-02152,2025-09-13,NY,1718.98,website
TXN-02153,2025-09-13,TX,393.73,website
TXN-02154,2025-09-13,TX,601.17,website
TXN-02155,2025-09-13,TX,620.07,website
TXN-02156,2025-09-13,WA,383.90,website
TXN-02157,2025-09-14,CO,510.86,wholesale
TXN-02158,2025-09-14,CO,628.89,website
TXN-02159,2025-09-14,CO,653.47,website
TXN-02160,2025-09-14,CO,863.93,wholesale
TXN-02161,2025-09-14,CO,996.26,website
TXN-02162,2025-09-14,CO,1120.01,wholesale
TXN-02163,2025-09-14,NY,978.52,website
TXN-02164,2025-09-14,TX,420.50,website
TXN-02165,2025-09-14,TX,791.37,website
TXN-02166,2025-09-14,WA,607.03,website
TXN-02167,2025-09-15,CO,957.06,wholesale
TXN-02168,2025-09-15,CO,1057.76,wholesale
TXN-02169,2025-09-15,CO,1138.17,website
TXN-02170,2025-09-15,FL,698.17,website
TXN-02171,2025-09-15,FL,851.39,wholesale
TXN-02172,2025-09-15,FL,896.65,website
TXN-02173,2025-09-15,TX,351.38,website
TXN-02174,2025-09-15,TX,370.82,website
TXN-02175,2025-09-15,TX,530.78,website
TXN-02176,2025-09-15,TX,708.34,website
TXN-02177,2025-09-15,TX,860.72,website
TXN-02178,2025-09-15,WA,344.77,wholesale
TXN-02179,2025-09-16,CA,648.16,website
TXN-02180,2025-09-16,CA,898.84,website
TXN-02181,2025-09-16,CA,1030.72,website
TXN-02182,2025-09-16,CO,530.41,website
TXN-02183,2025-09-16,CO,671.63,marketplace
TXN-02184,2025-09-16,CO,1308.24,wholesale
TXN-02185,2025-09-16,FL,1100.29,website
TXN-02186,2025-09-16,TX,734.24,website
TXN-02187,2025-09-17,CA,832.15,wholesale
TXN-02188,2025-09-17,CO,709.16,website
TXN-02189,2025-09-17,TX,516.73,wholesale
TXN-02190,2025-09-17,TX,951.96,website
TXN-02191,2025-09-17,TX,958.25,wholesale
TXN-02192,2025-09-18,CA,407.89,marketplace
TXN-02193,2025-09-18,CO,503.96,website
TXN-02194,2025-09-18,CO,519.37,marketplace
TXN-02195,2025-09-18,CO,1224.21,wholesale
TXN-02196,2025-09-18,CO,1309.86,marketplace
TXN-02197,2025-09-18,TX,655.22,marketplace
TXN-02198,2025-09-18,TX,686.75,marketplace
TXN-02199,2025-09-18,TX,783.70,website
TXN-02200,2025-09-18,TX,903.33,website
TXN-02201,2025-09-18,TX,1025.13,wholesale
TXN-02202,2025-09-18,WA,407.31,wholesale
TXN-02203,2025-09-19,CA,369.91,wholesale
TXN-02204,2025-09-19,CA,640.49,wholesale
TXN-02205,2025-09-19,CA,737.60,wholesale
TXN-02206,2025-09-19,CO,590.70,marketplace
TXN-02207,2025-09-19,CO,731.48,website
TXN-02208,2025-09-19,CO,923.70,marketplace
TXN-02209,2025-09-19,CO,1084.67,website
TXN-02210,2025-09-19,NY,816.58,wholesale
TXN-02211,2025-09-19,NY,1188.78,marketplace
TXN-02212,2025-09-19,TX,582.64,website
TXN-02213,2025-09-19,TX,878.25,website
TXN-02214,2025-09-19,TX,1029.21,website
TXN-02215,2025-09-19,WA,316.49,website
TXN-02216,2025-09-20,CO,837.62,website
TXN-02217,2025-09-20,CO,862.79,website
TXN-02218,2025-09-20,CO,961.11,website
TXN-02219,2025-09-20,CO,973.01,wholesale
TXN-02220,2025-09-20,CO,1250.61,wholesale
TXN-02221,2025-09-20,TX,413.22,marketplace
TXN-02222,2025-09-20,TX,602.25,wholesale
TXN-02223,2025-09-20,TX,622.88,wholesale
TXN-02224,2025-09-20,TX,642.11,website
TXN-02225,2025-09-21,CO,503.06,wholesale
TXN-02226,2025-09-21,CO,656.58,website
TXN-02227,2025-09-21,CO,714.82,wholesale
TXN-02228,2025-09-21,CO,750.53,website
TXN-02229,2025-09-21,CO,919.69,website
TXN-02230,2025-09-21,CO,1061.66,wholesale
TXN-02231,2025-09-21,CO,1211.88,marketplace
TXN-02232,2025-09-21,FL,1160.23,wholesale
TXN-02233,2025-09-21,TX,523.20,website
TXN-02234,2025-09-21,WA,641.70,website
TXN-02235,2025-09-22,CA,597.68,website
TXN-02236,2025-09-22,CO,671.69,website
TXN-02237,2025-09-22,CO,977.10,wholesale
TXN-02238,2025-09-22,CO,1022.13,marketplace
TXN-02239,2025-09-22,TX,1029.55,website
TXN-02240,2025-09-23,CA,428.22,marketplace
TXN-02241,2025-09-23,CO,697.09,website
TXN-02242,2025-09-23,CO,728.52,website
TXN-02243,2025-09-23,CO,791.88,wholesale
TXN-02244,2025-09-23,TX,661.00,wholesale
TXN-02245,2025-09-23,TX,868.81,website
TXN-02246,2025-09-24,TX,563.51,wholesale
TXN-02247,2025-09-25,CA,646.27,website
TXN-02248,2025-09-25,CO,1003.83,website
TXN-02249,2025-09-25,CO,1207.79,website
TXN-02250,2025-09-25,FL,1000.61,website
TXN-02251,2025-09-25,TX,429.92,wholesale
TXN-02252,2025-09-25,TX,595.99,wholesale
TXN-02253,2025-09-25,TX,706.41,website
TXN-02254,2025-09-25,TX,1026.27,marketplace
TXN-02255,2025-09-26,CO,993.65,website
TXN-02256,2025-09-26,CO,1116.22,website
TXN-02257,2025-09-26,CO,1216.56,website
TXN-02258,2025-09-26,TX,355.68,wholesale
TXN-02259,2025-09-26,TX,495.92,website
TXN-02260,2025-09-26,TX,653.50,website
TXN-02261,2025-09-26,TX,679.03,website
TXN-02262,2025-09-26,TX,959.91,website
TXN-02263,2025-09-26,TX,971.91,website
TXN-02264,2025-09-26,WA,533.31,wholesale
TXN-02265,2025-09-27,CO,776.03,website
TXN-02266,2025-09-27,CO,1176.56,website
TXN-02267,2025-09-27,TX,439.52,wholesale
TXN-02268,2025-09-27,TX,473.84,website
TXN-02269,2025-09-27,TX,481.57,website
TXN-02270,2025-09-27,TX,490.47,website
TXN-02271,2025-09-27,TX,602.47,website
TXN-02272,2025-09-27,TX,920.44,website
TXN-02273,2025-09-27,WA,405.47,website
TXN-02274,2025-09-27,WA,786.63,website
